148424,1.4113e+09
1,1.08772e+09
2,91113
3,88466
4,90716
5,91432
6,87067
7,87737
8,92380
9,92605
10,93109
11,93609
12,90611
13,93655
14,90864
15,86561
16,93194
17,94303
18,93730
19,92942
20,93707
21,95543
22,96678
23,97258
24,96829
25,96259
26,94605
27,95420
28,99467
29,96319
30,95033
31,93652
32,95428
33,93917
34,93147
35,96135
36,93350
37,88647
38,92605
39,95071
40,96507
41,93847
42,92863
43,97154
44,95989
45,92265
46,92644
47,94525
48,90499
49,91979
50,94113
51,92652
52,91119
53,89471
54,90120
55,89538
56,91077
57,92135
58,96135
59,90326
60,91149
61,94477
62,91354
63,89398
64,93012
65,88209
66,90806
67,87668
68,87061
69,86989
70,87969
71,85069
72,81535
73,85510
74,82629
75,78908
76,76082
77,74821
78,73443
79,75842
80,73657
81,76194
82,75413
83,72116
84,71159
85,71541
86,69052
87,71683
88,71825
89,66413
90,70891
91,70061
92,70194
93,69971
94,69668
95,71069
96,72164
97,70195
98,68881
99,68598
100,72418
101,68227
102,66282
103,69266
104,67556
105,68854
106,69214
107,67328
108,69759
109,69558
110,68928
111,68553
112,71367
113,70281
114,66387
115,67262
116,66585
117,68062
118,65680
119,65656
120,66739
121,66840
122,69854
123,69830
124,69691
125,67623
126,65293
127,67928
128,66281
129,65039
130,66048
131,63659
132,64693
133,66285
134,68660
135,65763
136,67165
137,63055
138,65110
139,66741
140,64955
141,66242
142,67210
143,67056
144,67068
145,69782
146,69007
147,69487
148,68757
149,68820
150,70180
151,70503
152,69099
153,66657
154,64725
155,64303
156,65065
157,64875
158,67240
159,67142
160,65344
161,66153
162,66900
163,68588
164,70050
165,69912
166,69479
167,68759
168,68401
169,69759
170,67842
171,66908
172,72613
173,72129
174,70681
175,73148
176,71764
177,74336
178,72639
179,73140
180,76178
181,75956
182,73526
183,75119
184,75781
185,71733
186,74774
187,74399
188,72183
189,72137
190,75066
191,77313
192,76972
193,75914
194,77915
195,76284
196,74244
197,74033
198,73385
199,71141
200,75698
201,70780
202,70919
203,70619
204,69497
205,70223
206,68592
207,67822
208,66875
209,68083
210,67375
211,65326
212,67960
213,65721
214,66808
215,63777
216,63145
217,63047
218,67650
219,67220
220,65788
221,65422
222,67134
223,65233
224,67852
225,66421
226,68001
227,71240
228,71975
229,71257
230,69843
231,70951
232,67990
233,68494
234,67012
235,68601
236,68908
237,70632
238,68558
239,69335
240,68188
241,70470
242,71918
243,71388
244,67670
245,69373
246,71905
247,68793
248,68465
249,67839
250,68580
251,67079
252,66964
253,67153
254,63189
255,65929
256,65633
257,64555
258,63790
259,66397
260,67487
261,65799
262,63549
263,65052
264,63766
265,63885
266,64647
267,66600
268,66754
269,65764
270,63723
271,64827
272,62488
273,63191
274,64755
275,62514
276,62261
277,62964
278,61788
279,63864
280,66065
281,68295
282,65919
283,67353
284,67677
285,68993
286,68670
287,67695
288,66865
289,66440
290,68058
291,66880
292,68445
293,68562
294,63779
295,67219
296,65630
297,65760
298,70476
299,66989
300,66926
301,69315
302,68047
303,68020
304,66592
305,66774
306,65718
307,68433
308,66885
309,67513
310,67165
311,65542
312,66213
313,65022
314,65612
315,65121
316,66982
317,65675
318,68140
319,69153
320,66704
321,68529
322,67196
323,68478
324,69289
325,68167
326,66025
327,66254
328,66149
329,68741
330,67548
331,70395
332,68125
333,63528
334,63612
335,64881
336,65758
337,66615
338,68067
339,69235
340,69538
341,68633
342,69564
343,66685
344,70129
345,70762
346,70367
347,69474
348,65020
349,66085
350,65777
351,65591
352,65515
353,67343
354,69377
355,66800
356,69168
357,68670
358,67854
359,68176
360,65798
361,67949
362,68672
363,67144
364,65965
365,67301
366,65874
367,66698
368,65529
369,64251
370,66257
371,63604
372,63583
373,66452
374,64627
375,63525
376,66654
377,64892
378,65821
379,64986
380,64456
381,62990
382,63200
383,62293
384,63545
385,64181
386,63685
387,66058
388,63618
389,61007
390,63458
391,63834
392,61912
393,64361
394,63017
395,64727
396,62858
397,64561
398,66005
399,65958
400,65115
401,67291
402,67370
403,65921
404,67554
405,65163
406,67246
407,67102
408,68241
409,68315
410,67360
411,67000
412,69575
413,67895
414,66297
415,67084
416,67864
417,64924
418,68142
419,67547
420,69205
421,70898
422,71457
423,70129
424,71536
425,72534
426,71106
427,69753
428,67834
429,64803
430,65774
431,61872
432,63727
433,60237
434,62493
435,58890
436,59870
437,59164
438,62168
439,65016
440,63761
441,62973
442,63466
443,64180
444,62860
445,63109
446,62427
447,61162
448,63251
449,63234
450,66206
451,63170
452,63282
453,64614
454,65600
455,64260
456,62070
457,64335
458,62781
459,63756
460,63413
461,66256
462,66767
463,61471
464,61697
465,60282
466,59473
467,57341
468,55502
469,58828
470,58666
471,56841
472,58894
473,60283
474,57666
475,57921
476,58322
477,58284
478,58026
479,58276
480,57472
481,57481
482,57004
483,58770
484,54903
485,56849
486,56614
487,55980
488,52595
489,55175
490,54708
491,54632
492,53622
493,54264
494,55117
495,55449
496,55299
497,53788
498,52231
499,53566
