148424,51577
1,112132
2,108888
3,111535
4,109285
5,108569
6,112934
7,112264
8,107621
9,107396
10,106892
11,106392
12,109390
13,106346
14,109137
15,113440
16,106807
17,105698
18,106271
19,107059
20,106294
21,104458
22,103323
23,102743
24,103172
25,103742
26,105396
27,104581
28,100534
29,103682
30,104968
31,106349
32,104573
33,106084
34,106854
35,103866
36,106651
37,111354
38,107396
39,104930
40,103494
41,106154
42,107138
43,102847
44,104012
45,107736
46,107357
47,105476
48,109502
49,108022
50,105888
51,107349
52,108882
53,110530
54,109881
55,110463
56,108924
57,107866
58,103866
59,109675
60,108852
61,105524
62,108647
63,110603
64,106989
65,111792
66,109195
67,112333
68,112940
69,113012
70,112032
71,114932
72,118466
73,114491
74,117372
75,121093
76,123919
77,125180
78,126558
79,124159
80,126344
81,123807
82,124588
83,127885
84,128842
85,128460
86,130949
87,128318
88,128176
89,133588
90,129110
91,129940
92,129807
93,130030
94,130333
95,128932
96,127837
97,129806
98,131120
99,131403
100,127583
101,131774
102,133719
103,130735
104,132445
105,131147
106,130787
107,132673
108,130242
109,130443
110,131073
111,131448
112,128634
113,129720
114,133614
115,132739
116,133416
117,131939
118,134321
119,134345
120,133262
121,133161
122,130147
123,130171
124,130310
125,132378
126,134708
127,132073
128,133720
129,134962
130,133953
131,136342
132,135308
133,133716
134,131341
135,134238
136,132836
137,136946
138,134891
139,133260
140,135046
141,133759
142,132791
143,132945
144,132933
145,130219
146,130994
147,130514
148,131244
149,131181
150,129821
151,129498
152,130902
153,133344
154,135276
155,135698
156,134936
157,135126
158,132761
159,132859
160,134658
161,133848
162,133101
163,131413
164,129951
165,130089
166,130522
167,131242
168,131600
169,130242
170,132159
171,133093
172,127388
173,127872
174,129320
175,126853
176,128237
177,125665
178,127362
179,126861
180,123823
181,124045
182,126475
183,124882
184,124220
185,128268
186,125227
187,125602
188,127818
189,127864
190,124935
191,122688
192,123029
193,124087
194,122086
195,123717
196,125757
197,125968
198,126616
199,128860
200,124303
201,129221
202,129082
203,129382
204,130504
205,129778
206,131409
207,132179
208,133126
209,131918
210,132626
211,134675
212,132041
213,134280
214,133193
215,136224
216,136856
217,136954
218,132351
219,132781
220,134213
221,134579
222,132867
223,134768
224,132149
225,133580
226,132000
227,128761
228,128026
229,128744
230,130158
231,129050
232,132011
233,131507
234,132989
235,131400
236,131093
237,129369
238,131443
239,130666
240,131813
241,129531
242,128083
243,128613
244,132331
245,130628
246,128096
247,131208
248,131536
249,132162
250,131421
251,132922
252,133037
253,132848
254,136812
255,134072
256,134368
257,135446
258,136211
259,133604
260,132514
261,134202
262,136452
263,134949
264,136235
265,136116
266,135354
267,133401
268,133247
269,134237
270,136278
271,135174
272,137513
273,136810
274,135246
275,137487
276,137740
277,137037
278,138213
279,136137
280,133936
281,131706
282,134082
283,132648
284,132324
285,131008
286,131331
287,132306
288,133136
289,133561
290,131943
291,133121
292,131556
293,131439
294,136222
295,132782
296,134371
297,134241
298,129525
299,133012
300,133075
301,130686
302,131954
303,131981
304,133409
305,133227
306,134283
307,131568
308,133116
309,132488
310,132836
311,134459
312,133788
313,134979
314,134389
315,134880
316,133019
317,134326
318,131861
319,130848
320,133297
321,131472
322,132805
323,131523
324,130713
325,131834
326,133976
327,133747
328,133852
329,131260
330,132453
331,129606
332,131876
333,136473
334,136389
335,135120
336,134243
337,133386
338,131934
339,130766
340,130463
341,131368
342,130437
343,133316
344,129872
345,129239
346,129634
347,130527
348,134981
349,133916
350,134224
351,134410
352,134486
353,132658
354,130624
355,133201
356,130833
357,131331
358,132147
359,131825
360,134203
361,132052
362,131329
363,132857
364,134036
365,132700
366,134127
367,133303
368,134472
369,135750
370,133744
371,136397
372,136418
373,133549
374,135374
375,136476
376,133347
377,135109
378,134180
379,135015
380,135545
381,137011
382,136801
383,137708
384,136456
385,135820
386,136316
387,133943
388,136383
389,138994
390,136543
391,136167
392,138089
393,135640
394,136984
395,135274
396,137143
397,135440
398,133996
399,134043
400,134886
401,132710
402,132631
403,134080
404,132447
405,134838
406,132755
407,132899
408,131760
409,131686
410,132641
411,133001
412,130426
413,132106
414,133704
415,132917
416,132137
417,135077
418,131859
419,132454
420,130796
421,129103
422,128544
423,129872
424,128465
425,127467
426,128895
427,130248
428,132167
429,135198
430,134227
431,138129
432,136274
433,139764
434,137508
435,141111
436,140131
437,140837
438,137833
439,134985
440,136240
441,137028
442,136535
443,135821
444,137141
445,136892
446,137574
447,138839
448,136750
449,136767
450,133795
451,136831
452,136719
453,135387
454,134401
455,135741
456,137931
457,135666
458,137220
459,136245
460,136588
461,133745
462,133234
463,138530
464,138304
465,139719
466,140528
467,142660
468,144499
469,141173
470,141335
471,143160
472,141107
473,139718
474,142335
475,142080
476,141679
477,141717
478,141975
479,141725
480,142529
481,142520
482,142997
483,141231
484,145098
485,143152
486,143387
487,144021
488,147406
489,144826
490,145293
491,145369
492,146379
493,145737
494,144884
495,144552
496,144702
497,146213
498,147770
499,146435
