369,2398.04
370,2427.88
371,2638.38
372,2556.27
373,2170.45
374,2053.34
375,2050.91
376,1962.85
377,2230
378,2170.66
379,2232.49
380,2269.38
381,1952.88
382,1966.57
383,1853.78
384,1928.17
385,1845.26
386,1893.01
387,1861.37
388,1881.68
389,1859.17
390,1919.3
391,2395.32
392,2397.6
393,2349.17
394,2505.23
395,2351.58
396,2179.95
397,2210.16
398,2240.81
399,2114.9
400,2154.68
401,2209.02
402,2102.11
403,2408.09
404,2381.31
405,2527.92
406,2319.64
407,2144.97
408,2074.69
409,2198.48
410,2123.6
411,1961.24
412,1879.01
413,1977.03
414,2061.87
415,2307.8
416,2506.47
417,2695.05
418,2699.34
419,2976.45
420,2692.23
421,3119.85
422,3184.39
423,2996.7
424,3163.69
425,3080.68
426,4181.89
427,4916.06
428,5330.53
429,6470.78
430,7461.53
431,8199.36
432,10107
433,9357.01
434,10581.4
435,11335.5
436,10232.4
437,9310.84
438,9992.31
439,10196.2
440,10506.9
441,10437.8
442,10202.8
443,12497.6
444,11798.5
445,10174.8
446,9735.06
447,9618.78
448,9631.66
449,8090.04
450,7815.31
451,8728.08
452,8728.08
453,8123.51
454,7751.43
455,8257.06
456,9449.17
457,10408.9
458,10411.3
459,10528.9
460,10177.1
461,9891.3
462,11720.5
463,12863.5
464,12862.3
465,12773.1
466,12672.4
467,12801.5
468,13645.7
469,13962.9
470,12816.7
471,14715.1
472,13916
473,12819.4
474,11970.5
475,11505.3
476,12229.4
477,11519.6
478,12903.4
479,13692.3
480,12044.9
481,13655
482,14861.4
483,14682
484,16795.4
485,16216.6
486,15555.1
487,18141.5
488,19454.6
489,20819.9
490,21253.1
491,22488.8
492,22715.8
493,22670.3
494,20890
495,20383
496,22056.4
497,21774.1
498,22016
499,23122.5
